CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1276496	712463	CHEMBL1276496	712463		31	404.24	2.34	61.8	0	CCN1CCC[C@H]1CNC(=O)c2cc(I)cc(O)c2OC	3550745	IC50	=	3.02	nM	8.52	pIC50	=	8.52				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL3287403	1757930	CHEMBL3287403	1757930		8b, s-cis isomer	462.37	4.61	65.6	0	O\N=C\c1cnn2ccc(OCCCCN3CCN(CC3)c4cccc(Cl)c4Cl)cc12	14734347	IC50	=	3.802	nM	8.42	pIC50	=	8.42				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1365266	CHEMBL3293231	B	Antagonist activity at human dopamine D2 short receptor transiently expressed in HEK293 cells assessed as inhibition of beta-arrestin recruitment after 6 hrs by chemiluminescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	83838	CHEMBL3286313	24831693	J. Med. Chem.	2014	57	11	4861			
CHEMBL3299097	1763441	CHEMBL3299097	1763441		18e	391.55	4.25	54.04	0	COc1ccccc1N2CCN(CCCCCCNC(=O)OC(C)(C)C)CC2	14755267	IC50	=	3.981	nM	8.4	pIC50	=	8.4				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1369051	CHEMBL3300164	B	Antagonist activity at human D2L receptor expressed in FlpIn CHO cells assessed as inhibition of dopamine-induced ERK1/2 phosphorylation treated for 30 mins prior to dopamine stimulation for 5 mins by AlphaScreen assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	84063	CHEMBL3297649	24827597	J. Med. Chem.	2014	57	11	4924			
CHEMBL1202216	676167	CHEMBL126509	211239		5e	322.44	4.04	15.71	0	Br.COc1ccccc1N2CCN(C[C@H]3C[C@@H]3c4ccccc4)CC2	278120	IC50	=	5	nM	8.3	IC50	=	5	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL1202206	676157	CHEMBL129556	210832		6a	391.33	5.37	15.71	1	Br.COc1ccc(cc1)[C@H]2C[C@@H]2CN3CCN(CC3)c4ccc(Cl)cc4Cl	292549	IC50	=	7	nM	8.16	IC50	=	7	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL195057	322247	CHEMBL195057	322247		21 (trans)	420.33	4.36	55.81	0	Oc1ccc(cc1)C(=O)NC\C=C\CN2CCN(CC2)c3cccc(Cl)c3Cl	1509451	IC50	=	8.29	nM	8.08	IC50	=	8.29	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	312899	CHEMBL827419	F	Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	21255	CHEMBL1139520	15916415	J. Med. Chem.	2005	48	11	3663	449	CHEMBL3308072	CHO
CHEMBL1276400	712366	CHEMBL1276400	712366		21	308.37	1.74	71.03	0	CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(O)c2OC	3550735	IC50	=	8.71	nM	8.06	pIC50	=	8.06				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL283099	29373	CHEMBL283099	29373		41	357.24	2.51	61.8	0	CCN1CCC[C@H]1CNC(=O)c2c(O)c(Br)ccc2OC	3550755	IC50	=	10	nM	8	pIC50	=	8				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL11592	8635	CHEMBL11592	8635		1a	442.59	4.24	59.08	0	CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C3COc4cccc(OC)c4C3	864198	IC50	=	10	nM	8	Log IC50	=	-8				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	61140	CHEMBL670073	B	Binding affinity towards Dopamine receptor D2 by displacement of [3H]-Raclopride.	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			1633	CHEMBL1129704		Bioorg. Med. Chem. Lett.	1996	6	10	1077			
CHEMBL26	1333	CHEMBL26	1333	SULPIRIDE	Sulpiride	341.43	.7	110.11	0	CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N	6200322	IC50	=	10.28	nM	7.99	IC50	=	10.28	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	747603	CHEMBL1777184	F	Antagonist activity at human dopamine D2 receptor expressed in CHOp cells assessed as inhibition of quinpirole-induced mitogenesis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	57606	CHEMBL1772985	21495689	J. Med. Chem.	2011	54	10	3581			
CHEMBL1276741	712711	CHEMBL1276741	712711		55	371.27	2.99	61.8	0	CCN1CCC[C@H]1CNC(=O)c2c(C)c(Br)cc(O)c2OC	3550769	IC50	=	10.96	nM	7.96	pIC50	=	7.96				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL1202219	676170	CHEMBL126322	211326		6c	344.85	4.92	6.48	0	Br.Fc1ccc(cc1)[C@H]2C[C@@H]2CN3CCN(CC3)c4ccccc4Cl	286430	IC50	=	13	nM	7.89	IC50	=	13	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL1255588	706000	CHEMBL1255588	706000		(+)-butaclamol	361.52	4.71	23.47	0	CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc5cccc([C@H]2C1)c35	2573324	IC50	=	15	nM	7.82	IC50	=	15	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	488271	CHEMBL982014	B	Inhibition of human dopamine D2 receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	43854	CHEMBL1155111	18588282	J. Med. Chem.	2008	51	14	4150			
CHEMBL3805826	2085465	CHEMBL3805826	2085465		9d	492.48	6.55	44.81	1	CCCCCNC(=O)c1cccc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c1	16588014	IC50	=	16.8	nM	7.78	IC50	=	16.8	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576957	CHEMBL3806800	B	Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL2016627	1334343	CHEMBL2016627	1334343		9b	877.95	7.23	119.94	2	Clc1ccc2Nc3ccccc3C(=Nc2c1)N4CCN(CCCNC(=O)CCCCCCC(=O)NCCCN5CCN(CC5)C6=Nc7cc(Cl)ccc7Nc8ccccc68)CC4	10858728	IC50	=	23.44	nM	7.63	pIC50	=	7.63				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	813150	CHEMBL2020816	B	Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	61603	CHEMBL2016514	22243698	J. Med. Chem.	2012	55	4	1622	449	CHEMBL3308072	CHO
CHEMBL301242	95881	CHEMBL301242	95881		5	508.44	5.87	52.65	2	Clc1cccc(N2CCN(CCCCNC(=O)c3cccc4C(=O)c5ccccc5c34)CC2)c1Cl	1510976	IC50	=	35.6	nM	7.45	IC50	=	35.6	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	312899	CHEMBL827419	F	Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	21255	CHEMBL1139520	15916415	J. Med. Chem.	2005	48	11	3663	449	CHEMBL3308072	CHO
CHEMBL3805434	2085472	CHEMBL3805434	2085472		9k	478.41	4.5	61.88	0	CNC(=O)c1cc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)cc(c1)C(=O)C	16588332	IC50	=	37.7	nM	7.42	IC50	=	37.7	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576957	CHEMBL3806800	B	Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL244562	388321	CHEMBL244562	388321		9	497.42	4.2	64.68	0	Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)C4=CC=CC(=O)N4)CC2)c1Cl	1920689	IC50	=	41	nM	7.39	IC50	=	41	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	445361	CHEMBL895651	F	Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	36636	CHEMBL1148745	17672446	J. Med. Chem.	2007	50	17	4135	722	CHEMBL3307715	HEK293
CHEMBL2016628	1334344	CHEMBL2016628	1334344		9c	906	8.14	119.94	2	Clc1ccc2Nc3ccccc3C(=Nc2c1)N4CCN(CCCNC(=O)CCCCCCCCC(=O)NCCCN5CCN(CC5)C6=Nc7cc(Cl)ccc7Nc8ccccc68)CC4	10858756	IC50	=	44	nM	7.36	IC50	=	44	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	813150	CHEMBL2020816	B	Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	61603	CHEMBL2016514	22243698	J. Med. Chem.	2012	55	4	1622	449	CHEMBL3308072	CHO
CHEMBL1276268	712233	CHEMBL1276268	712233		17	341.24	2.75	41.57	0	CCN1CCC[C@H]1CNC(=O)c2cc(Br)ccc2OC	3550731	IC50	=	45.71	nM	7.34	pIC50	=	7.34				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL3323016	1785585	CHEMBL3323016	1785585		30	504.55	3.1	91.55	1	CC(C)(C)c1nc(cc(n1)C(F)(F)F)N2CCN(CCCCNC(=O)c3cn4ccncc4n3)CC2	14996276	IC50	=	49	nM	7.31	IC50	=	49	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1450566	CHEMBL3372144	B	Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	90735	CHEMBL3351252	25126833	J. Med. Chem.	2014	57	16	7042			
CHEMBL282024	29450	CHEMBL282024	29450		48	292.37	1.98	50.8	0	CCN1CCC[C@H]1CNC(=O)c2c(OC)cccc2OC	3550762	IC50	=	52.48	nM	7.28	pIC50	=	7.28				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL1202223	676174	CHEMBL126793	211360		6d	344.85	4.92	6.48	0	Br.Fc1ccc(cc1)[C@H]2C[C@@H]2CN3CCN(CC3)c4cccc(Cl)c4	300309	IC50	=	56	nM	7.25	IC50	=	56	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL11425	8512	CHEMBL11425	8512		3b	384.51	2.92	58.64	0	O=C1CC2(CCCC2)CC(=O)N1CCCCNCC3COc4ccccc4C3	833646	IC50	=	67.61	nM	7.17	Log IC50	=	-7.1699999999999999				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	61140	CHEMBL670073	B	Binding affinity towards Dopamine receptor D2 by displacement of [3H]-Raclopride.	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			1633	CHEMBL1129704		Bioorg. Med. Chem. Lett.	1996	6	10	1077			
CHEMBL2393245	1566835	CHEMBL3040361	1593172		6p	364.87	4.54	49.84	0	Cl.Clc1cccc(Nc2nc(Cc3ccccc3)nc4CCNCCc24)c1	13335060	IC50	=	85.8	nM	7.07	IC50	=	85.8	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	963822	CHEMBL2396124	B	Displacement of [3H]-methylspiperone from dopamine D2L receptor (unknown origin) after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	73887	CHEMBL2390866	23537943	Eur. J. Med. Chem.	2013	63		558			
CHEMBL3805704	2085587	CHEMBL3805704	2085587		25	423.57	4.29	73.05	0	CNC(=O)c1cccc(OCCCCN2CCN(CC2)c3cccc4sccc34)c1	16587991	IC50	=	91	nM	7.04	IC50	=	91	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576957	CHEMBL3806800	B	Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL2392351	1565932	CHEMBL2392351	1565932		10m	479.01	4.91	48.91	0	COc1ccccc1N2CCN(CCCCCN3Cc4c(Cl)nc5ccccc5c4C3=O)CC2	13342175	IC50	>	100	nM		IC50	>	100	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	966236	CHEMBL2395897	B	Inhibition of human recombinant dopamine D2S receptor expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein			73877	CHEMBL2390830	23466604	Eur. J. Med. Chem.	2013	63		85	722	CHEMBL3307715	HEK293
CHEMBL531	12494	CHEMBL531	12494	PERGOLIDE	PERGOLIDE	314.49	4.11	44.33	0	CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34	7727833	IC50	=	111	nM	6.96	IC50	=	.111	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774751	CHEMBL1909140	B	DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)	15	DrugMatrix			32644	Autocuration	BAO_0000249	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							449	CHEMBL3308072	CHO
CHEMBL366904	297493	CHEMBL366904	297493		22 (trans)	444.35	5.2	48.72	1	Clc1cccc(N2CCN(C\C=C\CNC(=O)c3oc4ccccc4c3)CC2)c1Cl	1509561	IC50	=	111	nM	6.96	IC50	=	111	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	312899	CHEMBL827419	F	Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	21255	CHEMBL1139520	15916415	J. Med. Chem.	2005	48	11	3663	449	CHEMBL3308072	CHO
CHEMBL1276765	712735	CHEMBL1276765	712735		8	306.4	2.7	61.8	0	CCN1CCC[C@H]1CNC(=O)c2c(CC)ccc(O)c2OC	3550722	IC50	=	123.03	nM	6.91	pIC50	=	6.91				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL3323112	1785682	CHEMBL3323112	1785682		34	560.66	4.54	81.9	1	CN(C)Cc1c(nc2ccccn12)C(=O)NCCCCN3CCN(CC3)c4cc(nc(n4)C(C)(C)C)C(F)(F)F	14996279	IC50	=	217	nM	6.66	IC50	=	217	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1450566	CHEMBL3372144	B	Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	90735	CHEMBL3351252	25126833	J. Med. Chem.	2014	57	16	7042			
CHEMBL1203260	677211	CHEMBL126318	210792		5w	293.41	3.44	19.37	0	Cl.C([C@H]1C[C@@H]1c2ccccc2)N3CCN(CC3)c4ccccn4	272116	IC50	=	263	nM	6.58	IC50	=	263	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59915	CHEMBL671074	B	Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			15668	CHEMBL1133592	11052797	J. Med. Chem.	2000	43	21	3923			
CHEMBL3323114	1785684	CHEMBL3323114	1785684		36	560.66	4.54	81.9	1	CN(C)Cc1cccc2nc(cn12)C(=O)NCCCCN3CCN(CC3)c4cc(nc(n4)C(C)(C)C)C(F)(F)F	14996280	IC50	=	281	nM	6.55	IC50	=	281	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1450566	CHEMBL3372144	B	Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	90735	CHEMBL3351252	25126833	J. Med. Chem.	2014	57	16	7042			
CHEMBL1276269	712234	CHEMBL1276269	712234		50	278.35	1.76	61.8	0	CCN1CCC[C@H]1CNC(=O)c2cccc(O)c2OC	3550764	IC50	=	316.23	nM	6.5	pIC50	=	6.5				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	685575	CHEMBL1285353	F	Antagonist activity at dopamine D2 receptor	1	Scientific Literature				Autocuration	BAO_0000019	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			53820	CHEMBL1275273	20728966	Eur. J. Med. Chem.	2010	45	11	4856			
CHEMBL3323016	1785585	CHEMBL3323016	1785585		30	504.55	3.1	91.55	1	CC(C)(C)c1nc(cc(n1)C(F)(F)F)N2CCN(CCCCNC(=O)c3cn4ccncc4n3)CC2	14996159	IC50	=	420	nM	6.38	IC50	=	420	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1449834	CHEMBL3379904	B	Antagonist activity against human D2R expressed in CHO cells assessed as inhibition of quinpirole-induced mitogenesis after 24 hrs by [3H]thymidine uptake assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	90735	CHEMBL3351252	25126833	J. Med. Chem.	2014	57	16	7042			
CHEMBL249854	421513	CHEMBL249854	421513		8i	529.67	2.85	122.88	1	CC(=O)N1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@@H](C1)NC(=O)Nc4nc(C)c(s4)C(=O)C	2056003	IC50	=	640	nM	6.19	IC50	=	640	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	458979	CHEMBL925073	B	Inhibition of dopamine D2 receptor	1	Scientific Literature				Intermediate	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			37956	CHEMBL1140623	17418570	Bioorg. Med. Chem. Lett.	2007	17	11	2992			
CHEMBL286725	35034	CHEMBL286725	35034		5	369.46	2.77	54.04	0	COc1cccc(c1)C(=O)NCCN2CCN(CC2)c3ccccc3OC	1060036	IC50	=	700	nM	6.16	IC50	=	700	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	59918	CHEMBL670113	B	In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.	1	Scientific Literature				Expert	BAO_0000357	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	8	Homologous protein			14732	CHEMBL1131412	9822559	J. Med. Chem.	1998	41	24	4903			
CHEMBL3597636	1954591	CHEMBL3597636	1954591		33	454.56	3.45	68.7	0	OC(CCNC(=O)c1cnc2ccccc2c1)CN3CCN(CC3)c4cccc5ccccc45	15657951	IC50	=	720	nM	6.14	IC50	=	720	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1506479	CHEMBL3599945	B	Antagonist activity at human dopamine D2 receptor expressed in CHO cells assessed as inhibition of quinpirole-stimulated mitogenesis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	72	CHEMBL217	SINGLE PROTEIN	P14416	Dopamine D2 receptor	Homo sapiens	9	Protein	7tm_1	high	92890	CHEMBL3596172	26203768	J. Med. Chem.	2015	58	15	6195			
