CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL2336532	1526203	CHEMBL2336532	1526203		28	457.03	6.12	49	1	CCN(CC)c1ccc(CN(Cc2ccc(Cl)cc2)S(=O)(=O)c3ccc(C)cc3)cc1	12688425	Ki					Ki				Not Determined		0	BAO_0000192			946419	CHEMBL2339599	B	Displacement of [3H]CP-55940 from human CB1 receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			72260	CHEMBL2331513	24729834	ACS Med. Chem. Lett.	2013	4	4	387			
CHEMBL565	16415	CHEMBL565	16415	CLOFIBRATE	CLOFIBRATE	242.7	3.33	35.53	0	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	7697356	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL545	13618	CHEMBL545	13618	ALCOHOL	ETHANOL	46.07	-.01	20.23	0	CCO	7671485	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL60889	93995	CHEMBL60889	93995	MOSAPRIDE	MOSAPRIDE	421.89	2.93	76.82	0	CCOc1cc(N)c(Cl)cc1C(=O)NCC2CN(Cc3ccc(F)cc3)CCO2	7765030	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL20883	24522	CHEMBL20883	24522	TEGAFUR	TEGAFUR	200.17	-.63	58.64	0	FC1=CN(C2CCCO2)C(=O)NC1=O	7814551	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL502620	462845	CHEMBL502620	462845	ACLARUBICIN	ACLARUBICIN	811.87	2.68	217.04	2	CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC	7623562	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL316561	153476	CHEMBL316561	153476	PROGLUMIDE	PROGLUMIDE	334.41	2.24	86.71	0	CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1	7717951	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL508338	445859	CHEMBL223620	368920	THIOMERSAL	THIMEROSAL					[Na+].CC[Hg]Sc1ccccc1C(=O)[O-]	7817033	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2179745	1440553	CHEMBL2179745	1440553		44	528.87	6.3	58.2	2	FC(F)(F)c1ccc(CC(=O)NC(NC(=O)Cc2ccc(cc2)C(F)(F)F)c3ccc(Cl)cc3)cc1	12146195	Ki					Ki				Not Determined		0	BAO_0000192			876705	CHEMBL2182818	B	Displacement of [3H]CP55940 from human CB1 receptor expressed in CHO cells incubated for 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			66649	CHEMBL2177038	23072339	J. Med. Chem.	2012	55	22	9973	449	CHEMBL3308072	CHO
CHEMBL1512	421058	CHEMBL1512	421058	FLUNISOLIDE	FLUNISOLIDE	434.5	.87	93.06	0	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	7667784	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL701	32869	CHEMBL701	32869	BACLOFEN	BACLOFEN	213.66	-1.06	63.31	0	NCC(CC(=O)O)c1ccc(Cl)cc1	7600570	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL717	34608	CHEMBL717	34608	MEDROXYPROGESTERONE ACETATE	MEDROXYPROGESTERONE	386.52	3.76	60.44	0	C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14	7772769	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL3613106	1961815	CHEMBL3613106	1961815		15	449.03	7.93	34.03	1	C[C@H](NC(=O)c1cc(c2ccc(Cl)c(C)c2)n(Cc3ccc(C)cc3)c1)C4CCCCC4	15702873	Ki					Ki				Not Determined		0	BAO_0000192			1516108	CHEMBL3615751	B	Displacement of [3H]-CP55940 from human CB1 receptor transfected in HEK293EBNA cell membranes after 90 mins by liquid scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			93342	CHEMBL3611977	26209834	Eur. J. Med. Chem.	2015	101		651			
CHEMBL458623	514848	CHEMBL458623	514848		3	567.84	9.99	90.93	2	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C	2469666	Ki					Ki				Not Determined		0	BAO_0000192			537917	CHEMBL982704	B	Displacement of [3H]CP-55940 from human recombinant CB1 receptor expressed in HEK293 cells by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			44683	CHEMBL1142489	18831576	J. Med. Chem.	2008	51	21	6970	722	CHEMBL3307715	HEK293
CHEMBL1169	190484	CHEMBL1169	190484	AMINOSALICYLIC ACID	AMINOSALICYLIC ACID	153.14	.47	83.55	0	Nc1ccc(C(=O)O)c(O)c1	7628449	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1566249	990133	CHEMBL1566249	990133	AMPIROXICAM	AMPIROXICAM	447.46	1.72	132.51	0	CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc3ccccn3	7633859	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL659	27639	CHEMBL659	27639	GALANTAMINE	GALANTAMINE	287.35	1.44	41.93	0	COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24	7676579	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL468	5028	CHEMBL468	5028	THALIDOMIDE	THALIDOMIDE	258.23	.1	83.55	0	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	7799810	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL7002	1529	CHEMBL7002	1529	CIGLITAZONE	CIGLITAZONE	333.45	4.53	80.7	0	CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1	7684322	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL415	996	CHEMBL415	996	CLOMIPRAMINE	CLOMIPRAMINE	314.85	5.05	6.48	1	CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13	7708309	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL101	12417	CHEMBL101	12417	PHENYLBUTAZONE	PHENYLBUTAZONE	308.37	3.95	40.62	0	CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3	7738738	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL95	9333	CHEMBL95	9333	TACRINE	TACRINE	198.26	2.79	38.9	0	Nc1c2CCCCc2nc3ccccc13	7827258	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1221	223819	CHEMBL1221	223819	SULCONAZOLE	SULCONAZOLE	397.75	5.73	43.12	1	Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1	7803369	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL573	16656	CHEMBL573	16656	NIACIN	NIACIN	123.11	.31	50.19	0	OC(=O)c1cccnc1	7726942	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1113	155045	CHEMBL1113	155045	AMOXAPINE	AMOXAPINE	313.78	2.9	36.86	0	Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1	7624074	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL24	1279	CHEMBL24	1279	ATENOLOL	ATENOLOL	266.34	.67	84.58	0	CC(C)NCC(O)COc1ccc(CC(=O)N)cc1	7603250	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2179756	1440564	CHEMBL2179756	1440564		32	427.32	5.08	58.2	1	Clc1ccc(CC(=O)NC(NC(=O)Cc2ccc(Cl)cc2)c3ccccc3)cc1	12146202	Ki					Ki				Not Determined		0	BAO_0000192			876705	CHEMBL2182818	B	Displacement of [3H]CP55940 from human CB1 receptor expressed in CHO cells incubated for 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			66649	CHEMBL2177038	23072339	J. Med. Chem.	2012	55	22	9973	449	CHEMBL3308072	CHO
CHEMBL1200693	674644	CHEMBL1200693	674644	MANGANESE CHLORIDE	MANGANESE (II) CHLORIDE						7774653	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL177	333157	CHEMBL177	333157	AMIKACIN	AMIKACIN	585.6	-8.43	331.93	3	NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O	7633552	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL6466	1256	CHEMBL6466	1256	COUMARIN	COUMARIN	146.14	1.9	26.3	0	O=C1Oc2ccccc2C=C1	7708577	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL104	13494	CHEMBL104	13494	CLOTRIMAZOLE	CLOTRIMAZOLE	344.84	5.22	17.82	1	Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4	7697521	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2414027	1575258	CHEMBL2414027	1575258		11	408.53	5.64	64.36	1	CCCCCOc1ccc(cc1)c2onc(c2)C(=O)NC34CC5CC(CC(C5)C3)C4	13925139	Ki					Ki				Not Determined		0	BAO_0000192			1293534	CHEMBL3122873	B	Binding affinity to human CB1 receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			77011	CHEMBL3120148	24508127	Bioorg. Med. Chem. Lett.	2014	24	5	1322			
CHEMBL1095699	630052	CHEMBL1095699	630052	AZASERINE	AZASERINE	173.13	-3.43	127.01	0	N[C@@H](COC(=O)C=[N+]=[N-])C(=O)O	7600427	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL1630579	1052745	CHEMBL1630579	1052745	MYRTECAINE	MYRTECAINE	265.43	3.35	12.47	0	CCN(CC)CCOCCC1=CCC2CC1C2(C)C	7747957	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL679	28976	CHEMBL679	28976	EPINEPHRINE	EPINEPHRINE	183.2	.37	72.72	0	CNC[C@H](O)c1ccc(O)c(O)c1	7650018	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL381689	335533	CHEMBL381689	335533	SR-144528	5, SR144528	476.05	7.61	46.92	1	Cc1ccc(Cn2nc(cc2c3ccc(Cl)c(C)c3)C(=O)NC4C5(C)CCC(C5)C4(C)C)cc1	12663736	Ki					Ki				Not Determined		0	BAO_0000192			941211	CHEMBL2329722	B	Displacement of [3H]CP-55,940 from CB1 receptor (unknown origin) after 1 hr by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			72164	CHEMBL2321866	23406429	J. Med. Chem.	2013	56	5	2045			
CHEMBL1909075	1248999	CHEMBL1909075	1248999		QUINOLONE, CHEMI-LINZ ; CYANAMID						7722460	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL203266	341383	CHEMBL203266	341383	TRIMETAZIDINE	TRIMETAZIDINE	266.34	1.28	42.96	0	COc1ccc(CN2CCNCC2)c(OC)c1OC	7783662	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL802	51042	CHEMBL802	51042	MINOXIDIL	MINOXIDIL	209.25	.39	93.63	0	Nc1cc(nc(N)[n+]1[O-])N2CCCCC2	7766927	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL2179767	1440575	CHEMBL2179767	1440575		22	426.43	4.69	58.2	0	FC(F)(F)c1ccccc1C(NC(=O)Cc2ccccc2)NC(=O)Cc3ccccc3	12146205	Ki					Ki				Not Determined		0	BAO_0000192			876705	CHEMBL2182818	B	Displacement of [3H]CP55940 from human CB1 receptor expressed in CHO cells incubated for 1 hr	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			66649	CHEMBL2177038	23072339	J. Med. Chem.	2012	55	22	9973	449	CHEMBL3308072	CHO
CHEMBL515	11002	CHEMBL515	11002	CHLORAMBUCIL	CHLORAMBUCIL	304.21	3.9	40.54	0	OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl	7681838	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
CHEMBL165790	273921	CHEMBL165790	273921	IPRIFLAVONE	IPRIFLAVONE	280.32	3.58	35.53	0	CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3	7748128	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774733	CHEMBL1909122	B	DRUGMATRIX: Cannabinoid CB1 radioligand binding (ligand: [3H] SR141716A)	15	DrugMatrix			32644	Autocuration	BAO_0000249	87	CHEMBL218	SINGLE PROTEIN	P21554	Cannabinoid CB1 receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046									
