CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL488912	452861	CHEMBL488912	452861		6	282.17	4.26	21.26	0	CNCc1ccccc1Oc2ccc(Cl)c(Cl)c2	2587013	IC50	=	721	nM	6.14	IC50	=	721	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL1642117	1056488	CHEMBL1642117	1056488		8c	435.54	3.23	69.31	0	CN1CCN(CC1)c2cccc3N(CCC(=O)c23)S(=O)(=O)c4ccc5ccccc5c4	5121946	IC50	=	760	nM	6.12	IC50	=	760	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	699510	CHEMBL1647765	B	Displacement of [3H]ketanserin from human 5HT2A receptor expressed in cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	54562	CHEMBL1641464	21190848	Bioorg. Med. Chem. Lett.	2011	21	2	698			
CHEMBL297446	64702	CHEMBL297446	64702		9	395.54	4.31	53.6	0	COc1cccc(NC(=O)NCCCN2CCCC(CCc3ccccc3)C2)c1	1243539	IC50	=	787	nM	6.1	IC50	=	787	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2445	CHEMBL617334	B	Binding affinity against serotonin 5-hydroxytryptamine 2A receptor was determined using human [125I]-eotaxin	1	Scientific Literature				Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			6736	CHEMBL1137845	15026042	Bioorg. Med. Chem. Lett.	2004	14	7	1645			
CHEMBL3217181	1705958	CHEMBL1852420	1193099		109	427.58	3.07	73.63	0	Cl.Cl.CCCn1c(C)nc(C(=O)NCC(O)CN2CCN(CC2)c3cccc(C)c3C)c1C	6338133	IC50	=	839.9	nM	6.08	IC50	=	839.9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL2393265	1566855	CHEMBL2393265	1566855		S17	348.38	4.59	78.52	0	Cc1ccc(CNc2nc(Nc3ccc(F)cc3)c4cn[nH]c4n2)cc1	13334259	IC50	=	947	nM	6.02	IC50	=	947	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	963834	CHEMBL2396136	B	Displacement of [3H]-ketanserin from human recombinant 5HT-2A receptor expressed in CHOK1 cell membranes after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	73887	CHEMBL2390866	23537943	Eur. J. Med. Chem.	2013	63		558			
CHEMBL1214047	685896	CHEMBL1214047	685896		33	474.64	4.98	49.73	0	CCCn1c(C)c(cc1c2ccccc2)C(=O)NCCCN3CCN(CC3)c4ccccc4OC	3403197	IC50	=	953	nM	6.02	IC50	=	953	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	647226	CHEMBL1217367	B	Displacement of [3H]ketanserin from human recombinant 5HT2A expressed in CHOK1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	52205	CHEMBL1212860	20637635	Bioorg. Med. Chem.	2010	18	16	6156	485	CHEMBL3307512	CHO-K1
CHEMBL11592	8635	CHEMBL11592	8635		1a	442.59	4.24	59.08	0	CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C3COc4cccc(OC)c4C3	864196	IC50	=	1000	nM	6	Log IC50	=	-6				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2462	CHEMBL872339	B	Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin	1	Scientific Literature				Expert	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			1633	CHEMBL1129704		Bioorg. Med. Chem. Lett.	1996	6	10	1077			
CHEMBL83777	134640	CHEMBL83777	134640		3h	312.38	3.87	15.71	0	CN(C)CC1CC2N(O1)c3ccccc3Cc4cccc(F)c24	1181432	IC50	>	1000	nM		pIC50	<	6				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2509	CHEMBL617396	B	Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5105	CHEMBL1135381	11755365	Bioorg. Med. Chem. Lett.	2002	12	2	249	307	CHEMBL3307946	L929
CHEMBL2376490	1558328	CHEMBL2376490	1558328		22	294.41	3.49	56.06	0	Cc1[nH]c2ccc(cc2c1C3=CCNCC3)c4ccsc4	13285720	IC50	>	1000	nM		IC50	>	1000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957901	CHEMBL2377926	B	Displacement of [3H]-ketanserin from human 5HT2A receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			73504	CHEMBL2375225	23542166	Eur. J. Med. Chem.	2013	63		578			
CHEMBL313703	132012	CHEMBL313703	132012		2t	368.47	5	15.71	0	C(C1CC2N(O1)c3ccccc3Cc4ccccc24)N5Cc6ccccc6C5	345949	IC50	>	1000	nM		pIC50	<	6				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2508	CHEMBL617395	B	Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5104	CHEMBL1135380	11755364	Bioorg. Med. Chem. Lett.	2002	12	2	243	307	CHEMBL3307946	L929
CHEMBL3805600	2085461	CHEMBL3805600	2085461		8	436.37	4.67	44.81	0	CC(=O)Nc1cccc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c1	16587960	IC50	=	1050	nM	5.98	IC50	=	1050	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576959	CHEMBL3806802	B	Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL325516	189267	CHEMBL325516	189267		39	496.56	6.8	32.78	1	Fc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2)cc1	975328	IC50	=	1060	nM	5.98	IC50	=	1060	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2270	CHEMBL617056	B	Inhibition of human 5-hydroxytryptamine 2A receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	16146	CHEMBL1134625	11585444	J. Med. Chem.	2001	44	21	3391			
CHEMBL529660	453072	CHEMBL529660	453072		23	312.19	4.24	30.49	0	CNCc1cc(OC)ccc1Oc2ccc(Cl)c(Cl)c2	2587030	IC50	=	1450	nM	5.84	IC50	=	1450	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL455426	453142	CHEMBL455426	453142		35	325.19	3.26	64.34	0	CNCc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C(=O)N	2587042	IC50	=	1550	nM	5.81	IC50	=	1550	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL3609171	1960032	CHEMBL3609171	1960032		5o	339.82	4.25	53.08	0	Clc1ccc(Nc2nc(nc3ccccc23)N4CCNCC4)cc1	15697694	IC50	=	1660	nM	5.78	IC50	=	1.66	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1512600	CHEMBL3610647	B	Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	93259	CHEMBL3608303	26227779	Bioorg. Med. Chem. Lett.	2015	25	18	3970			
CHEMBL507884	453208	CHEMBL507884	453208		38	350.16	5.2	21.26	1	CNCc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C(F)(F)F	2587043	IC50	=	1800	nM	5.75	IC50	=	1800	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL3600980	1955870	CHEMBL3600980	1955870		26	416.56	5.31	50.28	1	COc1ccc(cc1)c2ccc(CCCNc3ccc(CN4CCCCC4)cc3)nn2	15671324	IC50	=	1810	nM	5.74	IC50	=	1810	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1508611	CHEMBL3602722	B	Binding affinity to 5HT2A receptor (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	93011	CHEMBL3600324	26077492	Bioorg. Med. Chem. Lett.	2015	25	16	3270			
CHEMBL184717	307081	CHEMBL184717	307081		A	424.92	4.45	57.7	0	CN1CCN(CC1)c2cc(C)c3cc(NC(=O)COc4ccc(Cl)cc4)ccc3n2	1440135	IC50	=	2180	nM	5.66	IC50	=	2180	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	304724	CHEMBL829325	B	Inhibitory activity against human 5-HT2A receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	20040	CHEMBL1137142	15225734	Bioorg. Med. Chem. Lett.	2004	14	15	4099			
CHEMBL3804954	2085581	CHEMBL3804954	2085581		13	436.37	4.76	44.81	0	CNC(=O)c1ccccc1OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl	16587957	IC50	=	2200	nM	5.66	IC50	=	2200	nM				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1576959	CHEMBL3806802	B	Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay	1	Scientific Literature	Homo sapiens		9606	Autocuration		107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	99312	CHEMBL3804825	27173799	Bioorg. Med. Chem. Lett.	2016	26	13	3141			
CHEMBL86	7736	CHEMBL86	7736	METOCLOPRAMIDE	METOCLOPRAMIDE	299.8	1.78	67.59	0	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	7753912	IC50	=	3675	nM	5.44	IC50	=	3.675	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1080672	612790	CHEMBL1080672	612790		41	567.59	7.64	40.51	2	Cc1c(cc(c2ccccc2)n1CC3CCCCC3)C(=O)NCCCN4CCN(CC4)c5cccc(Cl)c5Cl	3189872	IC50	=	4383	nM	5.36	IC50	=	4383	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	617080	CHEMBL1100586	B	Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cells after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	50497	CHEMBL1154983	20149649	Bioorg. Med. Chem. Lett.	2010	20	5	1705	485	CHEMBL3307512	CHO-K1
CHEMBL469149	480418	CHEMBL469149	480418		13	415.48	4.92	40.16	0	COc1cc2CCN(C)C3Cc4cc5OCOc5cc4c(c1OCc6ccccc6)c23	2520747	IC50	=	4600	nM	5.34	IC50	=	4600	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	500213	CHEMBL980680	F	Antagonist activity at human 5HT2A receptor expressed in EC80 serotonin-stimulated CHOK1 cells by calcium mobilization assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	47190	CHEMBL1138595	19328689	Bioorg. Med. Chem. Lett.	2009	19	9	2530	485	CHEMBL3307512	CHO-K1
CHEMBL427518	313552	CHEMBL427518	313552		3c	419.54	2.54	79.49	0	COc1ccc(cc1)S(=O)(=O)NCCCN2CCN(CC2)c3ccccc3OC	2354630	IC50	=	5168	nM	5.29	IC50	=	5168	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	556690	CHEMBL959753	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in CHOK1 cell membrane	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	42101	CHEMBL1150331	18456500	Bioorg. Med. Chem.	2008	16	10	5405			
CHEMBL2393261	1566851	CHEMBL2393261	1566851		S13	284.29	3.14	78.52	0	Fc1ccc(Nc2nc(NCC=C)nc3[nH]ncc23)cc1	13334214	IC50	=	6577	nM	5.18	IC50	=	6577	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	963834	CHEMBL2396136	B	Displacement of [3H]-ketanserin from human recombinant 5HT-2A receptor expressed in CHOK1 cell membranes after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	73887	CHEMBL2390866	23537943	Eur. J. Med. Chem.	2013	63		558			
CHEMBL417608	8463	CHEMBL417608	8463		3d	456.62	4.31	59.08	0	CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)CC3COc4cccc(OC)c4C3	837252	IC50	=	7762.47	nM	5.11	Log IC50	=	-5.11				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2462	CHEMBL872339	B	Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin	1	Scientific Literature				Expert	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			1633	CHEMBL1129704		Bioorg. Med. Chem. Lett.	1996	6	10	1077			
CHEMBL138809	230569	CHEMBL138809	230569		23	309.4	3.01	21.7	0	COC1OC2(CCN(Cc3ccccc3)CC2)c4ccccc14	906593	IC50	>	10000	nM		IC50	>	10	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2469	CHEMBL617357	B	Inhibition of ketanserin binding to 5-hydroxytryptamine 2A receptor	1	Scientific Literature				Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			16655	CHEMBL1135809	11784148	J. Med. Chem.	2002	45	2	438			
CHEMBL3216651	1705428	CHEMBL1186176	660126		4b	346.51	2.93	41.57	0	Cl.Cl.CC[C@]12CCCN3CC[C@@]4([C@H]5CCCC[C@H]5N[C@H]4[C@H](C1)C(=O)OC)[C@H]23	2335949	IC50	>	10000	nM		IC50	>	1	10'-5M			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	549545	CHEMBL1013317	B	Displacement of radioligand from 5HT2 receptor by liquid scintillation spectrometry	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			40231	CHEMBL1145679	9182127	J. Nat. Prod.	1997	60	4	419			
CHEMBL3601038	1955929	CHEMBL3601038	1955929		38	459.58	3.73	79.38	0	CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1	15671336	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1508611	CHEMBL3602722	B	Binding affinity to 5HT2A receptor (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			93011	CHEMBL3600324	26077492	Bioorg. Med. Chem. Lett.	2015	25	16	3270			
CHEMBL2393232	1566822	CHEMBL3040277	1593088		6c	290.41	1.46	56.32	0	Cl.CCNc1nc(nc2CCNCCc12)N3CCN(C)CC3	13334177	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	963834	CHEMBL2396136	B	Displacement of [3H]-ketanserin from human recombinant 5HT-2A receptor expressed in CHOK1 cell membranes after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			73887	CHEMBL2390866	23537943	Eur. J. Med. Chem.	2013	63		558			
CHEMBL1089793	621870	CHEMBL1089793	621870		49	567.55	2.52	84.99	1	Fc1ccc(F)c(c1)C(=O)N2CCN(CCN3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F)CC2	3262945	IC50	>	10000	nM		IC50	>	10	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	624447	CHEMBL1108775	B	Inhibition of 5HT2A (receptor)	1	Scientific Literature				Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			50701	CHEMBL1156954	20223662	Bioorg. Med. Chem. Lett.	2010	20	7	2099			
CHEMBL275481	8588	CHEMBL275481	8588		5b	366.5	4.31	24.94	0	CCCN1CCN(Cc2ccccc2)CC13COc4cccc(OC)c4C3	830139	IC50	=	24547.09	nM	4.61	Log IC50	=	-4.61				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2462	CHEMBL872339	B	Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin	1	Scientific Literature				Expert	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			1633	CHEMBL1129704		Bioorg. Med. Chem. Lett.	1996	6	10	1077			
CHEMBL412873	11265	CHEMBL412873	11265	SPARTEINE	SPARTEINE	234.38	2.36	6.48	0	C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1	7820346	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1730	558106	CHEMBL1730	558106	CEFOTAXIME	CEFOTAXIME	455.47	-.91	227.04	1	CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C)\c3csc(N)n3	7692476	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1744448	1123019	CHEMBL1789259	1152910	BLEOMYCIN A2	BLEOMYCIN A2	1401.53				[Br-].CC(O)[C@H](NC(=O)[C@@H](C)[C@@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1cc(N)nc(n1)C(CC(=O)N)NCC(N)C(=O)N)C(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C	7618221	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL469	5080	CHEMBL469	5080	KETOROLAC	KETOROLAC	255.27	2.83	59.3	0	OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3	7780387	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL270299	441247	CHEMBL270299	441247	BAY-11-7085	BAY-117085	249.33	2.64	66.31	0	CC(C)(C)c1ccc(cc1)S(=O)(=O)\C=C\C#N	7610581	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL108545	178495	CHEMBL108545	178495	METHYL SALICYLATE	METHYL SALICYLATE	152.15	1.44	46.53	0	COC(=O)c1ccccc1O	7762443	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
