CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL3706932	2038938	CHEMBL3706932	2038938		5	429.48	5.78	50.72	1	COc1c(O)ccc2O\C(=C/c3ccccc3F)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	1970239	IC50	=	1.4	nM	8.85	IC50	=	1.4	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	447641	CHEMBL896648	F	Activity at GR assessed as repression of TNFalpha and IL 1-beta induced E-selectin response	1	Scientific Literature				Intermediate	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			36808	CHEMBL1149550	17553679	Bioorg. Med. Chem. Lett.	2007	17	15	4158			
CHEMBL1159650	641189	CHEMBL1159650	641189	CLOBETASOL PROPIONATE	CLOBETASOL PROPIONATE	466.97	3.96	80.67	0	CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl	7693084	IC50	=	1.456	nM	8.84	IC50	=	.001456	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	59306	CHEMBL1909046									
CHEMBL3421886	1841324	CHEMBL3421886	1841324		36	314.42	3.81	60.69	0	CC[C@@]12C[C@@](C)(O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC	15234653	IC50	=	1.5	nM	8.82	IC50	=	1.5	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1475545	CHEMBL3424571	B	Binding affinity to human GR	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	91654	CHEMBL3421549	25706100	J. Med. Chem.	2015	58	6	2658			
CHEMBL183914	306785	CHEMBL183914	306785		26	629.77	6	133.42	2	Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccc(Oc4ccc(CCCC(=O)NCCC(=O)O)cc4)cc3	1443667	IC50	=	1.5	nM	8.82	IC50	=	1.5	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305896	CHEMBL874547	B	Inhibition of [3H]dexamethasone binding to glucocorticoid receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	20048	CHEMBL1137096	15261264	Bioorg. Med. Chem. Lett.	2004	14	16	4169			
CHEMBL2023618	1338998	CHEMBL2023618	1338998		26	623.78	6.64	113.54	2	C[C@]12Cc3cnn(c3C=C1CC[C@H]4[C@@H]5CC[C@](O)(C(=O)CSc6nccc7ccccc67)[C@@]5(C)C[C@H](O)[C@H]24)c8ccc(F)cc8	10863778	IC50	=	1.6	nM	8.8	IC50	=	1.6	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	816568	CHEMBL2025282	B	Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-induced IL8 production	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	61735	CHEMBL2021850	22465636	Bioorg. Med. Chem. Lett.	2012	22	9	3291			
CHEMBL1276308	712273	CHEMBL1276308	712273	MIFEPRISTONE	Mifepristone	429.59	5.66	40.54	1	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C	1953303	IC50	=	1.6	nM	8.8	IC50	=	1.6	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	442525	CHEMBL892690	F	Antagonist activity at human glucocorticoid receptor assessed as inhibition of corticoid-induced transcription in human A549 cells by GRE-linked luciferase reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	36391	CHEMBL1147216	17317167	Bioorg. Med. Chem. Lett.	2007	17	9	2531	646	CHEMBL3307651	A549
CHEMBL312041	130074	CHEMBL312041	130074		28	340.43	4.74	38.04	0	CC(C)(O)[C@H]1CCCC2=Cc3c(C[C@]12C)cnn3c4ccc(F)cc4	512883	IC50	=	1.9	nM	8.72	IC50	=	1.9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	71251	CHEMBL683497	B	Compound was tested for inhibitory activity towards human glucocorticoid receptor	1	Scientific Literature				Expert	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			17517	CHEMBL1137074	15115388	J. Med. Chem.	2004	47	10	2441			
CHEMBL3706948	2038954	CHEMBL3706948	2038954		21	503.59	7.13	59.95	2	COc1c(O)ccc2O\C(=C/c3cccc(Oc4ccccc4)c3)\c5c(ccc6NC(C)(C)C=C(C)c56)c12	1970300	IC50	=	1.9	nM	8.72	IC50	=	1.9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	447640	CHEMBL896647	F	Antagonist activity at GR assessed as inhibition of dexamethasone-induced GRE activation	1	Scientific Literature				Intermediate	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			36808	CHEMBL1149550	17553679	Bioorg. Med. Chem. Lett.	2007	17	15	4158			
CHEMBL1668086	1066658	CHEMBL1668086	1066658		19d	469.6	3.34	113.5	0	CC(C)NC(=O)c1cccc(c1)n2ncc3c(NC[C@H](C)NS(=O)(=O)C4CC4)cc(C)cc23	5199338	IC50	=	1.995	nM	8.7	pIC50	=	8.7				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	716756	CHEMBL1670638	F	Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	55417	CHEMBL1667843	21257309	Bioorg. Med. Chem. Lett.	2011	21	4	1126	646	CHEMBL3307651	A549
CHEMBL1668080	1066652	CHEMBL1668080	1066652		14j	548.7	5.09	139.52	2	C[C@@H](CNc1cc(C)cc2c1cnn2c3cccc(N[C@H](C)C(=O)N)c3)NS(=O)(=O)c4c(C)cc(C)cc4C	5199396	IC50	=	1.995	nM	8.7	pIC50	=	8.7				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	716758	CHEMBL1670640	F	Agonist activity at GR in human A549 cells transfected with luciferase gene linked to MMTV promoter assessed as luciferase transactivation activity	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	55417	CHEMBL1667843	21257309	Bioorg. Med. Chem. Lett.	2011	21	4	1126	646	CHEMBL3307651	A549
CHEMBL1668068	1066640	CHEMBL1668068	1066640		12e	487.62	5.83	108.19	1	C[C@@H](CNc1cc(C)cc2c1cnn2c3ccc(cc3)C#N)NS(=O)(=O)c4c(C)cc(C)cc4C	5199318	IC50	=	1.995	nM	8.7	pIC50	=	8.7				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	716756	CHEMBL1670638	F	Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	55417	CHEMBL1667843	21257309	Bioorg. Med. Chem. Lett.	2011	21	4	1126	646	CHEMBL3307651	A549
CHEMBL3233281	1731782	CHEMBL3233281	1731782		14	382.51	5.56	48.91	1	Cc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc2cc3cnccc3[nH]2)C(C)(C)C	14566725	IC50	=	2	nM	8.7	IC50	=	2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1338546	CHEMBL3241423	B	Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	82238	CHEMBL3232739	24656565	Bioorg. Med. Chem. Lett.	2014	24	8	1934			
CHEMBL1254994	704463	CHEMBL1254994	704463		13	410.41	4.97	47.28	0	COc1ccc(F)cc1C(C)(C)CC(O)(Cn2ccc3ncccc23)C(F)(F)F	3470275	IC50	=	2	nM	8.7	IC50	=	2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	663368	CHEMBL1250864	B	Binding affinity to glucocorticoid receptor expressed in baculovirus-infected insect cells using tetramethylrhodamine labeled Dexamethasone by fluorescence polarization microplate assay	1	Scientific Literature				Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			52906	CHEMBL1250518	20735001	J. Med. Chem.	2010	53	18	6681			
CHEMBL3093461	1607842	CHEMBL3093461	1607842		25	412.33	4.37	85.5	0	CC[C@@H](Cn1ccc2ccccc12)NS(=O)(=O)c3c(N)cc(Cl)cc3Cl	13845426	IC50	=	2	nM	8.7	IC50	=	2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1277677	CHEMBL3096919	B	Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	76241	CHEMBL3091451	24215891	Bioorg. Med. Chem. Lett.	2013	23	24	6640			
CHEMBL1911664	1251270	CHEMBL1911664	1251270		(R)-33	506.54	5.02	111.56	2	CC(C)(C[C@@](O)(Cc1cc2ccc(cc2[nH]1)C#N)C(F)(F)F)c3cc(cc4CCOc34)S(=O)(=O)C	7851926	IC50	=	2	nM	8.7	IC50	=	2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	775646	CHEMBL1913330	B	Displacement of tetramethylrhodamine-labeled Dexamethasone from human recombinant glucocorticoid receptor expressed in baculovirus infected insect cells by fluorescence polarization assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	59431	CHEMBL1909618	21963986	Bioorg. Med. Chem. Lett.	2011	21	22	6842			
CHEMBL1644756	1059760	CHEMBL1644756	1059760		9	392.92	6.25	44.89	1	Cc1cc(c(Cl)c2c1NC(C)(C)C(=O)C2(C)CC=C)c3cccc4cc[nH]c34	5122338	IC50	=	2.1	nM	8.68	IC50	=	2.1	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	701334	CHEMBL1648954	B	Transrepression activity at glucocorticoid receptor in TNFalpha/IL1beta-stimulated human HepG2 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	54642	CHEMBL1641544	21115247	Bioorg. Med. Chem. Lett.	2011	21	1	168	726	CHEMBL3307718	HepG2
CHEMBL1917415	1264881	CHEMBL1917415	1264881		21	597.72	5.73	132	2	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(OC(=O)c5occc5)C(=O)CSc6nccc7ccccc67	7934492	IC50	=	2.1	nM	8.68	IC50	=	2.1	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	787363	CHEMBL1919190	B	Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	60117	CHEMBL1914389	21944381	Bioorg. Med. Chem. Lett.	2011	21	21	6343			
CHEMBL195654	326446	CHEMBL195654	326446		38	382.47	4.52	36.28	0	C[C@@H]1CC(C)(C)O[C@]2(CCC3=Cc4c(C[C@]23C)cnn4c5ccc(F)cc5)O1	1523774	IC50	=	2.2	nM	8.66	IC50	=	2.2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305322	CHEMBL833544	B	Inhibition of human glucocorticoid receptor alpha isoform 	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	20480	CHEMBL1139605	15911283	Bioorg. Med. Chem. Lett.	2005	15	11	2926			
CHEMBL184771	306987	CHEMBL184771	306987		20	668.84	5.53	116.43	2	Cc1c(NS(=O)(=O)C)cccc1N(Cc2ccccc2)Cc3ccc(Oc4ccc(CCC(=O)NCCCN5CCCC5=O)cc4)cc3	1443223	IC50	=	2.2	nM	8.66	IC50	=	2.2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305896	CHEMBL874547	B	Inhibition of [3H]dexamethasone binding to glucocorticoid receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	20048	CHEMBL1137096	15261264	Bioorg. Med. Chem. Lett.	2004	14	16	4169			
CHEMBL1917253	1264718	CHEMBL1917253	1264718		16	589.7	5.52	145.13	2	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](OC(=O)c5occc5)(C(=O)CSc6oc7ccccc7n6)[C@@]4(C)C[C@H](O)[C@H]23	7934498	IC50	=	2.2	nM	8.66	IC50	=	2.2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	787363	CHEMBL1919190	B	Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	60117	CHEMBL1914389	21944381	Bioorg. Med. Chem. Lett.	2011	21	21	6343			
CHEMBL1276308	712273	CHEMBL1276308	712273	MIFEPRISTONE	MIFEPRISTONE	429.59	5.66	40.54	1	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C	7758454	IC50	=	2.232	nM	8.65	IC50	=	.002232	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	59306	CHEMBL1909046									
CHEMBL1766	591037	CHEMBL1766	591037	DESOXIMETASONE	DESOXIMETASONE	376.46	2.38	74.59	0	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO	7704545	IC50	=	2.573	nM	8.59	IC50	=	.002573	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	59306	CHEMBL1909046									
CHEMBL3706959	2038965	CHEMBL3706959	2038965		32	493.52	7	50.72	1	COc1c(O)ccc2O\C(=C/c3cccc(c3C)C(F)(F)F)\c4c(ccc5NC(C)(C)C=C(C)c45)c12	1970288	IC50	=	2.6	nM	8.59	IC50	=	2.6	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	447640	CHEMBL896647	F	Antagonist activity at GR assessed as inhibition of dexamethasone-induced GRE activation	1	Scientific Literature				Intermediate	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	8	Homologous protein			36808	CHEMBL1149550	17553679	Bioorg. Med. Chem. Lett.	2007	17	15	4158			
CHEMBL3605919	1958972	CHEMBL3605919	1958972		8	509.64	5.67	82.81	2	COc1cc(F)ccc1c2c(CN(C)Cc3ccccc3)[nH]c4c(NS(=O)(=O)C)cc(cc24)C(C)C	15684852	IC50	=	2.76	nM	8.56	IC50	=	2.76	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1510388	CHEMBL3607228	B	Antagonist activity against glucocorticoid receptor (unknown origin) expressed in HEK293 cells by GRE-dependent luciferase reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	93150	CHEMBL3603837	26218343	J. Med. Chem.	2015	58	16	6607			
CHEMBL2023621	1339002	CHEMBL2023621	1339002		30	640.77	6	142.1	2	C[C@]12Cc3cnn(c3C=C1CC[C@H]4[C@@H]5CC[C@](O)(C(=O)CSC6=Nc7ccccc7C(=O)N6)[C@@]5(C)C[C@H](O)[C@H]24)c8ccc(F)cc8	10863782	IC50	=	3	nM	8.52	IC50	=	3	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	816568	CHEMBL2025282	B	Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-induced IL8 production	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	61735	CHEMBL2021850	22465636	Bioorg. Med. Chem. Lett.	2012	22	9	3291			
CHEMBL3126951	1623571	CHEMBL3126951	1623571		19	395.39	4.63	61.8	0	Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cnncc3[nH]2)C(F)(F)F	13947294	IC50	=	3	nM	8.52	IC50	=	3	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1295699	CHEMBL3129511	B	Competitive binding affinity to glucocorticoid receptor (unknown origin) expressed in baculovirus-infected cell system after 1 hr by fluorescence polarization assay in presence of tetramethylrhodamine-labeled dexamethasone	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	77160	CHEMBL3124926	24506830	J. Med. Chem.	2014	57	4	1583			
CHEMBL393551	401128	CHEMBL393551	401128		56D1E1	414.46	5.57	45.15	1	CC1(CC(O)(CNc2cccc3ncccc23)C(F)(F)F)CCCc4ccccc14	2008291	IC50	=	3.09	nM	8.51	pIC50	=	8.51				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	452406	CHEMBL902642	F	Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	37266	CHEMBL1138343	18038970	J. Med. Chem.	2007	50	26	6519	646	CHEMBL3307651	A549
CHEMBL385450	352841	CHEMBL385450	352841		56	502.53	5.61	87.99	2	CCCCC1(CC(O)(C(=O)Nc2ccc3C(=O)ON=C(C)c3c2)C(F)(F)F)CCCc4ccccc14	1733037	IC50	=	3.09	nM	8.51	pIC50	=	8.51				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	372312	CHEMBL869701	B	Inhibition of fluorescent-labeled Dexamethasone binding to GR	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	31403	CHEMBL1138886	16821781	J. Med. Chem.	2006	49	14	4216			
CHEMBL302366	103242	CHEMBL302366	103242		7A	552.63	1.87	124.43	1	CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CSC6CCOC6=O	718657	IC50	=	3.4	nM	8.47	IC50	=	3.4	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	71413	CHEMBL685131	B	Inhibition of [3H]dexamethasone binding to human Glucocorticoid Receptor	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	15429	CHEMBL1133171	10633034	J. Med. Chem.	2000	43	1	19			
CHEMBL1200600	674551	CHEMBL1200600	674551	FLUOROMETHOLONE	FLUOROMETHOLONE	376.46	2.31	74.6	0	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14	7657185	IC50	=	3.471	nM	8.46	IC50	=	.003471	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774761	CHEMBL1909150	B	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	15	DrugMatrix			32644	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	59306	CHEMBL1909046									
CHEMBL237973	398768	CHEMBL237973	398768		21D1E1	504.52	5.05	93.17	2	CCC1(CC(O)(CNC(=O)c2cnn(c2N)c3ccc(F)cc3)C(F)(F)F)CCCc4ccccc14	1977925	IC50	=	3.631	nM	8.44	Log IC50	=	-8.4399999999999995				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	448639	CHEMBL897791	F	Agonist activity at glucocorticoid receptor in human A549 cells by NF-kappaB transrepression assay	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	36913	CHEMBL1149655	17616395	Bioorg. Med. Chem. Lett.	2007	17	17	4737	646	CHEMBL3307651	A549
CHEMBL3261413	1746371	CHEMBL3261413	1746371		36	483.03	6.13	84.4	1	C[C@@H](CNc1cccc2c1cnn2c3ccc(Cl)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C	14666228	IC50	=	3.7	nM	8.43	IC50	=	3.7	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1350747	CHEMBL3266132	B	Agonist activity at glucocorticoid receptor in human Chago K1 cells assessed as gene transrepression by Lac-Z reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	83182	CHEMBL3259563	24755427	Bioorg. Med. Chem. Lett.	2014	24	11	2571			
CHEMBL470784	517584	CHEMBL470784	517584		42	338.44	4.04	60.69	0	CC[C@@]12C[C@@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4	2610924	IC50	=	3.8	nM	8.42	IC50	=	3.8	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	542867	CHEMBL1022144	B	Binding affinity to human glucocorticoid receptor	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	45990	CHEMBL1152783	19239259	J. Med. Chem.	2009	52	6	1731			
CHEMBL3261424	1746382	CHEMBL3261424	1746382		47	510.63	4.69	102.22	1	C[C@@H](CNc1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)nn(C5CCCC5)c4C	14666232	IC50	=	3.8	nM	8.42	IC50	=	3.8	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1350746	CHEMBL3266131	B	Binding affinity to human glucocorticoid receptor by fluorescence polarization assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	25	CHEMBL2034	SINGLE PROTEIN	P04150	Glucocorticoid receptor	Homo sapiens	9	Protein	Hormone_recep	medium	83182	CHEMBL3259563	24755427	Bioorg. Med. Chem. Lett.	2014	24	11	2571			
